LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Relative
Operator	szc0199
Date	2024/09/16
Time	17:13:14.35045623779296875
***End_of_Header***	
	
Channels	2		
Samples	250	250	
Date	2024/09/16	2024/09/16	
Time	17:13:14.35045623779296875	17:13:14.35045623779296875	
X_Dimension	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	
***End_of_Header***			
X_Value	Untitled	Untitled 1	Comment
	-75.006493	-4.779327E-6
	-74.504852	-4.756031E-6
	-74.006134	-4.735770E-6
	-73.508278	-4.711967E-6
	-73.006630	-4.692719E-6
	-72.508339	-4.668914E-6
	-72.006577	-4.645615E-6
	-71.508316	-4.623329E-6
	-71.006317	-4.601042E-6
	-70.507965	-4.575212E-6
	-70.006241	-4.553432E-6
	-69.507828	-4.527096E-6
	-69.009483	-4.502783E-6
	-68.507584	-4.472394E-6
	-68.009079	-4.452641E-6
	-67.507393	-4.425796E-6
	-67.008995	-4.396420E-6
	-66.507553	-4.369069E-6
	-66.008919	-4.345769E-6
	-65.506844	-4.317407E-6
	-65.008476	-4.289551E-6
	-64.506630	-4.258656E-6
	-64.008095	-4.229277E-6
	-63.509361	-4.202433E-6
	-63.007240	-4.171029E-6
	-62.508736	-4.143173E-6
	-62.006851	-4.117848E-6
	-61.508480	-4.078343E-6
	-61.006592	-4.049980E-6
	-60.507954	-4.021110E-6
	-60.006348	-3.987680E-6
	-59.507965	-3.955266E-6
	-59.006126	-3.921329E-6
	-58.507420	-3.893471E-6
	-58.009007	-3.860043E-6
	-57.506859	-3.827628E-6
	-57.008240	-3.798757E-6
	-56.506302	-3.760264E-6
	-56.007816	-3.729874E-6
	-55.506012	-3.693913E-6
	-55.007103	-3.658964E-6
	-54.505283	-3.626550E-6
	-54.006851	-3.588057E-6
	-53.508190	-3.549563E-6
	-53.006359	-3.516135E-6
	-52.507900	-3.475615E-6
	-52.005924	-3.438134E-6
	-51.507679	-3.403692E-6
	-51.005993	-3.366719E-6
	-50.507568	-3.330252E-6
	-50.005848	-3.295810E-6
	-49.507088	-3.257318E-6
	-49.005337	-3.223383E-6
	-48.506958	-3.189446E-6
	-48.008709	-3.156525E-6
	-47.506889	-3.119550E-6
	-47.008415	-3.089667E-6
	-46.507030	-3.058266E-6
	-46.008606	-3.022810E-6
	-45.507053	-2.990903E-6
	-45.008469	-2.954940E-6
	-44.506989	-2.922524E-6
	-44.008209	-2.894161E-6
	-43.506409	-2.860226E-6
	-43.007927	-2.827810E-6
	-42.509560	-2.795902E-6
	-42.007881	-2.768550E-6
	-41.509319	-2.734110E-6
	-41.007404	-2.701187E-6
	-40.508995	-2.667759E-6
	-40.007290	-2.636356E-6
	-39.509090	-2.607485E-6
	-39.007156	-2.571525E-6
	-38.508324	-2.538096E-6
	-38.009727	-2.507707E-6
	-37.508038	-2.474279E-6
	-37.009525	-2.439837E-6
	-36.507507	-2.405395E-6
	-36.008877	-2.371461E-6
	-35.506714	-2.340564E-6
	-35.008259	-2.303590E-6
	-34.506405	-2.268643E-6
	-34.007820	-2.238759E-6
	-33.505947	-2.202292E-6
	-33.007484	-2.165824E-6
	-32.508949	-2.131890E-6
	-32.007256	-2.102514E-6
	-31.508654	-2.068578E-6
	-31.006935	-2.037682E-6
	-30.508167	-2.003747E-6
	-30.006081	-1.976396E-6
	-29.507433	-1.942969E-6
	-29.005623	-1.913591E-6
	-28.507055	-1.883202E-6
	-28.005013	-1.850280E-6
	-27.506298	-1.819890E-6
	-27.007788	-1.788994E-6
	-26.505857	-1.760123E-6
	-26.007366	-1.727202E-6
	-25.505548	-1.698332E-6
	-25.007122	-1.666423E-6
	-24.505199	-1.631982E-6
	-24.006794	-1.600072E-6
	-23.505112	-1.564112E-6
	-23.006556	-1.537774E-6
	-22.508211	-1.509411E-6
	-22.006128	-1.477501E-6
	-21.507704	-1.446099E-6
	-21.006199	-1.421280E-6
	-20.507639	-1.380762E-6
	-20.005960	-1.352904E-6
	-19.507750	-1.315930E-6
	-19.005962	-1.283515E-6
	-18.507563	-1.250086E-6
	-18.005880	-1.213619E-6
	-17.507597	-1.180191E-6
	-17.009060	-1.143216E-6
	-16.506969	-1.104217E-6
