Voltage (V),Current (A)
60.0,-6.7136e-06
60.2,-6.59555e-06
60.400000000000006,-6.50898e-06
60.60000000000001,-6.43403e-06
60.80000000000001,-6.33882e-06
61.000000000000014,-6.24731e-06
61.20000000000002,-6.14837e-06
61.40000000000002,-6.04992e-06
61.60000000000002,-5.95198e-06
61.800000000000026,-5.85478e-06
62.00000000000003,-5.76102e-06
62.20000000000003,-5.66455e-06
62.400000000000034,-5.55864e-06
62.60000000000004,-5.45775e-06
62.80000000000004,-5.36457e-06
63.00000000000004,-5.26309e-06
63.200000000000045,-5.16922e-06
63.40000000000005,-5.08355e-06
63.60000000000005,-4.98114e-06
63.800000000000054,-4.87742e-06
64.00000000000006,-4.77698e-06
64.20000000000006,-4.67385e-06
64.40000000000006,-4.55749e-06
64.60000000000007,-4.45075e-06
64.80000000000007,-4.35572e-06
65.00000000000007,-4.25348e-06
65.20000000000007,-4.15176e-06
65.40000000000008,-4.04379e-06
65.60000000000008,-3.93702e-06
65.80000000000008,-3.8302e-06
66.00000000000009,-3.71716e-06
66.20000000000009,-3.61199e-06
66.40000000000009,-3.50073e-06
66.6000000000001,-3.38816e-06
66.8000000000001,-3.27146e-06
67.0000000000001,-3.16973e-06
67.2000000000001,-3.05411e-06
67.4000000000001,-2.93566e-06
67.60000000000011,-2.80408e-06
67.80000000000011,-2.68323e-06
68.00000000000011,-2.57735e-06
68.20000000000012,-2.45059e-06
68.40000000000012,-2.33488e-06
68.60000000000012,-2.21012e-06
68.80000000000013,-2.08113e-06
69.00000000000013,-1.94532e-06
69.20000000000013,-1.80288e-06
69.40000000000013,-1.67781e-06
69.60000000000014,-1.54118e-06
69.80000000000014,-1.40792e-06
70.00000000000014,-1.2645e-06
70.20000000000014,-1.1034e-06
70.40000000000015,-9.58846e-07
70.60000000000015,-7.95894e-07
70.80000000000015,-6.35204e-07
71.00000000000016,-4.77186e-07
71.20000000000016,-3.15951e-07
71.40000000000016,-1.43583e-07
71.60000000000016,3.3399e-08
71.80000000000017,2.13001e-07
72.00000000000017,4.01747e-07
72.20000000000017,5.95413e-07
72.40000000000018,8.06282e-07
72.60000000000018,1.02477e-06
72.80000000000018,1.24586e-06
73.00000000000018,1.47174e-06
73.20000000000019,1.71132e-06
73.40000000000019,1.96275e-06
73.6000000000002,2.22936e-06
73.8000000000002,2.50604e-06
74.0000000000002,2.82608e-06
74.2000000000002,3.13542e-06
74.4000000000002,3.47469e-06
74.60000000000021,3.79989e-06
74.80000000000021,4.18111e-06
75.00000000000021,4.61111e-06
75.20000000000022,5.04922e-06
75.40000000000022,5.53037e-06
75.60000000000022,6.04564e-06
75.80000000000022,6.61074e-06
76.00000000000023,7.2247e-06
76.20000000000023,7.90867e-06
76.40000000000023,8.6511e-06
76.60000000000024,9.46999e-06
76.80000000000024,1.03855e-05
77.00000000000024,1.14091e-05
77.20000000000024,1.25738e-05
77.40000000000025,1.39439e-05
77.60000000000025,1.55688e-05
77.80000000000025,1.75609e-05
78.00000000000026,2.00797e-05
78.20000000000026,2.33179e-05
78.40000000000026,2.76876e-05
78.60000000000026,3.35923e-05
78.80000000000027,4.16939e-05
79.00000000000027,5.30101e-05
79.20000000000027,6.85293e-05
79.40000000000028,8.99996e-05
79.60000000000028,0.000117815
79.80000000000028,0.000141158
80.00000000000028,0.00015618
80.20000000000029,0.000169279
80.40000000000029,0.00018142
80.60000000000029,0.000192978
80.8000000000003,0.000203998
81.0000000000003,0.000214859
81.2000000000003,0.000225666
81.4000000000003,0.000236271
81.6000000000003,0.000246665
81.80000000000031,0.000256748
82.00000000000031,0.000266557
82.20000000000032,0.000276414
82.40000000000032,0.000285894
82.60000000000032,0.00029522
82.80000000000032,0.00030422
83.00000000000033,0.000312995
83.20000000000033,0.000321551
83.40000000000033,0.000330388
83.60000000000034,0.000338469
83.80000000000034,0.000346477
84.00000000000034,0.00035465
84.20000000000034,0.000362736
84.40000000000035,0.000370721
84.60000000000035,0.000378826
84.80000000000035,0.000386804
85.00000000000036,0.000394845
85.20000000000036,0.000402955
85.40000000000036,0.000411109
85.60000000000036,0.000419359
85.80000000000037,0.000427658
86.00000000000037,0.000436177
86.20000000000037,0.000444482
86.40000000000038,0.000453095
86.60000000000038,0.000462348
86.80000000000038,0.000471132
87.00000000000038,0.000480058
87.20000000000039,0.000489174
87.40000000000039,0.000498558
87.60000000000039,0.000507982
87.8000000000004,0.000517569
88.0000000000004,0.000526886
88.2000000000004,0.000536553
88.4000000000004,0.000546207
88.6000000000004,0.000556038
88.80000000000041,0.000565736
89.00000000000041,0.000575259
89.20000000000041,0.000585013
89.40000000000042,0.000594673
89.60000000000042,0.000604465
89.80000000000042,0.000614032
90.00000000000043,0.000623688
90.20000000000043,0.000633056
90.40000000000043,0.00064284
90.60000000000043,0.000651896
90.80000000000044,0.000661008
91.00000000000044,0.000670211
91.20000000000044,0.000679068
91.40000000000045,0.000688398
91.60000000000045,0.00069734
91.80000000000045,0.000706586
92.00000000000045,0.00071534
92.20000000000046,0.000724853
92.40000000000046,0.000733568
92.60000000000046,0.000743099
92.80000000000047,0.000751074
93.00000000000047,0.00076105
93.20000000000047,0.000769779
93.40000000000047,0.00077801
93.60000000000048,0.00078693
93.80000000000048,0.000796979
94.00000000000048,0.000805844
94.20000000000049,0.000815179
94.40000000000049,0.000824368
94.60000000000049,0.000833449
94.8000000000005,0.000842675
95.0000000000005,0.000851885
95.2000000000005,0.00086099
95.4000000000005,0.000870466
95.6000000000005,0.000880057
95.80000000000051,0.000889238
96.00000000000051,0.000899177
96.20000000000051,0.000908699
96.40000000000052,0.000918509
96.60000000000052,0.000927427
96.80000000000052,0.000936725
97.00000000000053,0.000946551
97.20000000000053,0.000955976
97.40000000000053,0.000966091
97.60000000000053,0.000975771
97.80000000000054,0.00098528
98.00000000000054,0.000995275
98.20000000000054,0.00100497
98.40000000000055,0.00101494
98.60000000000055,0.00102517
98.80000000000055,0.00103525
99.00000000000055,0.00104525
99.20000000000056,0.00105517
99.40000000000056,0.00106548
99.60000000000056,0.00107486
99.80000000000057,0.00108478
100.00000000000057,0.00109535
