LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Relative
Operator	szc0199
Date	2024/09/16
Time	17:33:40.7614798545837402344
***End_of_Header***	
	
Channels	2		
Samples	250	250	
Date	2024/09/16	2024/09/16	
Time	17:33:40.7614798545837402344	17:33:40.7614798545837402344	
X_Dimension	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	
***End_of_Header***			
X_Value	Untitled	Untitled 1	Comment
	-75.006424	-8.100465E-6
	-74.504776	-8.064507E-6
	-74.006195	-8.020447E-6
	-73.508492	-7.987527E-6
	-73.006981	-7.947016E-6
	-72.508675	-7.906500E-6
	-72.007149	-7.865478E-6
	-71.508987	-7.825470E-6
	-71.007118	-7.784955E-6
	-70.508835	-7.746467E-6
	-70.007286	-7.704940E-6
	-69.508904	-7.666451E-6
	-69.010735	-7.623915E-6
	-68.508926	-7.583904E-6
	-68.010620	-7.540857E-6
	-67.509041	-7.497811E-6
	-67.010696	-7.455271E-6
	-66.509216	-7.413742E-6
	-66.010422	-7.370696E-6
	-65.508240	-7.329169E-6
	-65.009758	-7.287140E-6
	-64.507744	-7.246621E-6
	-64.009148	-7.204083E-6
	-63.510273	-7.164078E-6
	-63.008041	-7.114949E-6
	-62.509472	-7.074435E-6
	-62.007454	-7.031389E-6
	-61.508938	-6.991885E-6
	-61.006889	-6.944283E-6
	-60.508156	-6.900224E-6
	-60.006416	-6.854138E-6
	-59.507835	-6.808561E-6
	-59.005981	-6.766526E-6
	-58.507248	-6.723984E-6
	-58.008686	-6.679930E-6
	-57.506371	-6.636880E-6
	-57.007690	-6.591300E-6
	-56.505650	-6.546736E-6
	-56.007011	-6.501662E-6
	-55.505135	-6.454060E-6
	-55.006100	-6.415570E-6
	-54.504162	-6.371006E-6
	-54.005543	-6.322389E-6
	-53.506657	-6.283896E-6
	-53.005035	-6.240346E-6
	-52.506634	-6.193753E-6
	-52.004726	-6.148681E-6
	-51.506611	-6.105129E-6
	-51.005100	-6.060056E-6
	-50.506889	-6.014478E-6
	-50.005165	-5.972444E-6
	-49.506527	-5.926865E-6
	-49.004898	-5.888882E-6
	-48.506672	-5.839254E-6
	-48.008610	-5.794686E-6
	-47.506916	-5.749614E-6
	-47.008530	-5.704541E-6
	-46.507294	-5.657445E-6
	-46.008938	-5.611867E-6
	-45.507423	-5.564768E-6
	-45.008976	-5.520708E-6
	-44.507645	-5.475636E-6
	-44.008923	-5.433096E-6
	-43.507294	-5.384480E-6
	-43.008984	-5.339406E-6
	-42.510632	-5.290790E-6
	-42.009109	-5.246729E-6
	-41.510654	-5.201152E-6
	-41.008915	-5.154052E-6
	-40.510616	-5.105436E-6
	-40.009026	-5.059860E-6
	-39.510731	-5.012254E-6
	-39.008686	-4.967686E-6
	-38.509758	-4.919577E-6
	-38.011215	-4.871469E-6
	-37.509224	-4.823355E-6
	-37.010719	-4.776257E-6
	-36.508598	-4.732701E-6
	-36.009789	-4.680036E-6
	-35.507542	-4.630913E-6
	-35.008873	-4.585840E-6
	-34.507008	-4.537222E-6
	-34.008301	-4.491136E-6
	-33.506268	-4.442013E-6
	-33.007748	-4.389345E-6
	-32.509132	-4.345288E-6
	-32.007126	-4.296670E-6
	-31.508541	-4.248557E-6
	-31.006657	-4.197913E-6
	-30.507776	-4.144234E-6
	-30.005545	-4.092577E-6
	-29.506891	-4.043452E-6
	-29.004915	-3.991290E-6
	-28.506258	-3.944193E-6
	-28.004066	-3.887980E-6
	-27.505262	-3.840881E-6
	-27.006577	-3.787706E-6
	-26.504421	-3.736557E-6
	-26.005968	-3.683889E-6
	-25.504372	-3.631725E-6
	-25.006048	-3.580072E-6
	-24.504229	-3.522339E-6
	-24.005947	-3.471187E-6
	-23.504396	-3.412949E-6
	-23.005938	-3.361294E-6
	-22.507685	-3.306092E-6
	-22.005711	-3.249879E-6
	-21.507399	-3.190626E-6
	-21.005993	-3.138464E-6
	-20.507561	-3.081743E-6
	-20.006060	-3.021479E-6
	-19.508005	-2.964251E-6
	-19.006260	-2.901961E-6
	-18.508017	-2.844228E-6
	-18.006372	-2.782949E-6
	-17.508184	-2.722179E-6
	-17.009682	-2.658875E-6
	-16.507893	-2.597597E-6
	-16.009445	-2.529229E-6
	-15.507895	-2.464913E-6
	-15.009519	-2.398570E-6
	-14.507829	-2.328176E-6
	-14.009285	-2.261834E-6
	-13.507683	-2.186883E-6
	-13.009233	-2.114463E-6
	-12.507845	-2.039005E-6
	-12.009171	-1.963545E-6
	-11.510411	-1.883025E-6
	-11.008164	-1.797944E-6
	-10.509455	-1.713877E-6
	-10.007378	-1.625758E-6
	-9.508649	-1.542198E-6
	-9.006704	-1.444457E-6
	-8.507534	-1.349754E-6
	-8.005562	-1.251507E-6
	-7.506981	-1.149714E-6
	-7.008298	-1.055012E-6
	-6.506194	-9.481554E-7
	-6.007271	-8.438311E-7
	-5.505633	-7.354552E-7
	-5.007020	-6.235342E-7
	-4.504897	-5.080682E-7
	-4.006397	-4.032403E-7
	-3.504282	-2.928457E-7
	-3.005308	-1.824511E-7
	-2.503233	-7.965258E-8
	-2.004460	1.909495E-8
	-1.505939	1.051820E-7
	-1.003613	1.882313E-7
	-0.505012	2.616593E-7
	-0.002563	3.416695E-7
	0.496826	4.515578E-7
	0.995402	5.953747E-7
	1.497694	7.731206E-7
	1.996421	1.031889E-6
	2.495089	1.532716E-6
	2.997160	2.475123E-6
	3.495936	4.065714E-6
	3.997720	6.503002E-6
	4.496600	9.814839E-6
	4.998842	1.411213E-5
	5.497339	1.934423E-5
	5.999219	2.549946E-5
	6.497404	3.241484E-5
	6.999740	4.012982E-5
	7.498618	4.844080E-5
	7.997169	5.727537E-5
	8.499162	6.659717E-5
	8.997836	7.612298E-5
	9.499979	8.591014E-5
	9.998884	9.569673E-5
	10.500939	0.000105
	10.999601	0.000115
	11.501594	0.000124
	12.000176	0.000133
	12.499272	0.000142
	13.000652	0.000149
	13.499133	0.000157
	14.000731	0.000164
	14.499021	0.000170
	15.000921	0.000176
	15.499208	0.000182
	16.000847	0.000187
	16.499107	0.000191
	17.000715	0.000195
	17.499088	0.000199
	17.997578	0.000202
	18.499245	0.000205
	18.997549	0.000207
	19.499104	0.000209
	19.996803	0.000211
	20.498783	0.000213
	20.997122	0.000215
	21.498535	0.000216
	21.996851	0.000217
	22.495043	0.000219
	22.996710	0.000220
	23.495466	0.000221
	23.996943	0.000222
	24.495241	0.000223
	24.996729	0.000224
	25.494909	0.000224
	25.996977	0.000225
	26.495302	0.000226
	26.994066	0.000227
	27.496113	0.000228
	27.994787	0.000228
	28.496647	0.000228
	28.995686	0.000228
	29.497766	0.000228
	29.996359	0.000228
	30.498383	0.000228
	30.997105	0.000228
	31.499084	0.000228
	31.997801	0.000228
	32.496624	0.000228
	32.998436	0.000228
	33.496563	0.000228
	33.998554	0.000229
	34.497688	0.000229
	34.999466	0.000229
	35.498135	0.000229
	36.000225	0.000229
	36.498589	0.000229
	36.997818	0.000229
	37.499702	0.000228
	37.998611	0.000228
	38.500324	0.000226
	38.998997	0.000223
	39.501118	0.000220
	39.999466	0.000223
	40.501225	0.000215
	40.999416	0.000214
	41.501156	0.000214
	41.999317	0.000214
	42.498028	0.000214
	42.999584	0.000214
	43.497898	0.000214
	43.999523	0.000214
	44.497814	0.000214
	44.999485	0.000215
	45.497910	0.000216
	45.999504	0.000216
	46.497749	0.000217
	46.995293	0.000218
	47.497047	0.000218
	47.995670	0.000219
	48.497120	0.000220
	48.995457	0.000221
	49.496994	0.000221
